2011-03-15,10:56:03.998763,DiningRoom,OFF
2011-03-15,10:58:06.289402,DiningRoom,ON
2011-03-15,10:58:08.085878,Kitchen,ON
2011-03-15,10:58:08.920537,Kitchen,ON
2011-03-15,10:58:11.361294,Kitchen,OFF
2011-03-15,10:58:12.189503,DiningRoom,OFF
2011-03-15,10:58:13.715727,Kitchen,OFF
2011-03-15,10:58:22.11722,Kitchen,ON
2011-03-15,10:58:22.185033,Kitchen,ON
2011-03-15,10:58:24.092197,Kitchen,OFF
2011-03-15,10:58:25.85864,Kitchen,OFF
2011-03-15,10:58:26.919922,Kitchen,ON
2011-03-15,10:58:28.434676,Kitchen,ON
2011-03-15,10:58:30.649843,Kitchen,ON
2011-03-15,10:58:31.046568,Kitchen,OFF
2011-03-15,10:58:32.997778,Kitchen,OFF
2011-03-15,10:58:38.453232,Kitchen,OFF
2011-03-15,10:58:45.995897,Kitchen,ON
2011-03-15,10:58:46.871479,Kitchen,ON
2011-03-15,10:58:48.373582,Kitchen,ON
2011-03-15,10:58:49.70527,Kitchen,OFF
2011-03-15,10:58:51.431382,Kitchen,OFF
2011-03-15,10:58:59.00472,Kitchen,ON
2011-03-15,10:59:05.799519,Kitchen,OFF
2011-03-15,10:59:07.801142,Kitchen,OFF
2011-03-15,10:59:09.194802,Kitchen,ON
2011-03-15,10:59:12.552676,Kitchen,ON
2011-03-15,10:59:17.318214,Kitchen,OFF
2011-03-15,10:59:19.995888,Kitchen,ON
2011-03-15,10:59:26.269116,Kitchen,ON
2011-03-15,10:59:26.653956,Kitchen,OFF
2011-03-15,10:59:27.044717,Kitchen,OFF
2011-03-15,10:59:28.203107,DiningRoom,ON
2011-03-15,10:59:30.674271,Kitchen,OFF
2011-03-15,10:59:46.359784,DiningRoom,OFF
2011-03-15,11:00:06.392317,DiningRoom,ON
2011-03-15,11:00:08.712713,Kitchen,ON
2011-03-15,11:00:09.826056,Kitchen,ON
2011-03-15,11:00:09.893335,DiningRoom,OFF
2011-03-15,11:00:10.005187,Kitchen,ON
2011-03-15,11:00:12.632724,Kitchen,OFF
2011-03-15,11:00:13.047584,Kitchen,OFF
2011-03-15,11:00:16.198881,Kitchen,OFF
2011-03-15,11:00:24.221396,Kitchen,ON
2011-03-15,11:00:28.750387,Kitchen,OFF
2011-03-15,11:01:03.104166,Kitchen,ON
2011-03-15,11:01:05.439398,Kitchen,ON
2011-03-15,11:01:07.228877,Kitchen,ON
2011-03-15,11:01:08.052281,Kitchen,OFF
2011-03-15,11:01:09.10211,Kitchen,OFF
2011-03-15,11:01:11.550039,DiningRoom,ON
2011-03-15,11:01:11.625719,Kitchen,OFF
2011-03-15,11:01:13.807582,DiningRoom,OFF
2011-03-15,11:01:15.544939,DiningRoom,ON
2011-03-15,11:01:22.183459,GuestRoom,ON
2011-03-15,11:01:23.97002,GuestRoom,ON
2011-03-15,11:01:26.401287,GuestRoom,OFF
2011-03-15,11:01:26.789595,WorkArea,ON
2011-03-15,11:01:27.307956,GuestRoom,OFF
2011-03-15,11:01:27.382688,DiningRoom,OFF
2011-03-15,11:01:27.820842,WorkArea,ON
2011-03-15,11:01:29.813071,WorkArea,ON
2011-03-15,11:01:30.44313,WorkArea,OFF
2011-03-15,11:01:31.263268,WorkArea,ON
2011-03-15,11:01:33.010895,WorkArea,OFF
2011-03-15,11:01:35.209144,WorkArea,OFF
2011-03-15,11:01:36.300765,WorkArea,OFF
2011-03-15,11:01:38.939297,WorkArea,ON
2011-03-15,11:01:39.320168,WorkArea,ON
2011-03-15,11:01:44.329843,WorkArea,OFF
2011-03-15,11:01:45.990025,WorkArea,ON
2011-03-15,11:01:48.090063,WorkArea,OFF
2011-03-15,11:01:49.157338,WorkArea,ON
2011-03-15,11:01:52.057944,WorkArea,OFF
2011-03-15,11:01:56.010481,WorkArea,OFF
2011-03-15,11:01:56.53093,GuestRoom,ON
2011-03-15,11:01:56.630498,WorkArea,ON
2011-03-15,11:01:58.345085,GuestRoom,ON
2011-03-15,11:01:58.709318,WorkArea,OFF
2011-03-15,11:01:59.790845,DiningRoom,ON
2011-03-15,11:02:00.84336,GuestRoom,OFF
2011-03-15,11:02:03.036213,DiningRoom,OFF
2011-03-15,11:02:04.339007,GuestRoom,ON
2011-03-15,11:02:06.678752,WorkArea,ON
2011-03-15,11:02:06.756426,GuestRoom,OFF
2011-03-15,11:02:07.972208,GuestRoom,OFF
2011-03-15,11:02:08.559022,WorkArea,ON
2011-03-15,11:02:10.306985,WorkArea,ON
2011-03-15,11:02:11.609124,WorkArea,ON
2011-03-15,11:02:11.980407,WorkArea,OFF
2011-03-15,11:02:13.682761,WorkArea,OFF
2011-03-15,11:02:16.10715,WorkArea,OFF
2011-03-15,11:02:19.244891,WorkArea,OFF
2011-03-15,11:02:35.339394,WorkArea,ON
2011-03-15,11:02:35.406795,WorkArea,ON
2011-03-15,11:02:38.448966,WorkArea,OFF
2011-03-15,11:02:43.676283,WorkArea,ON
2011-03-15,11:02:46.204061,GuestRoom,ON
2011-03-15,11:02:47.164749,WorkArea,OFF
2011-03-15,11:02:47.553049,WorkArea,OFF
2011-03-15,11:02:48.839495,GuestRoom,ON
2011-03-15,11:02:49.682377,LivingRoom,ON
2011-03-15,11:02:50.306547,GuestRoom,OFF
2011-03-15,11:02:50.893714,LivingRoom,OFF
2011-03-15,11:02:51.512036,LivingRoom,ON
2011-03-15,11:02:52.350114,LivingRoom,ON
2011-03-15,11:02:52.885526,LivingRoom,ON
2011-03-15,11:02:52.952747,GuestRoom,OFF
2011-03-15,11:02:55.639068,LivingRoom,OFF
2011-03-15,11:02:56.862107,LivingRoom,OFF
2011-03-15,11:02:57.00212,LivingRoom,OFF
2011-03-15,11:03:15.041912,LivingRoom,ON
2011-03-15,11:03:16.118313,LivingRoom,ON
2011-03-15,11:03:18.02104,LoungeChair,ON
2011-03-15,11:03:24.376596,LivingRoom,OFF
2011-03-15,11:03:25.660282,LivingRoom,OFF
2011-03-15,11:03:26.04393,LoungeChair,OFF
2011-03-15,11:03:50.157244,LoungeChair,ON
2011-03-15,11:03:52.472654,LoungeChair,OFF
2011-03-15,11:04:01.910851,LivingRoom,ON
2011-03-15,11:04:02.320798,LivingRoom,ON
2011-03-15,11:04:05.30743,LoungeChair,ON
2011-03-15,11:04:06.09074,LoungeChair,ON
2011-03-15,11:04:07.37597,LivingRoom,ON
2011-03-15,11:04:07.768672,LoungeChair,OFF
2011-03-15,11:04:08.588335,LivingRoom,OFF
2011-03-15,11:04:09.191379,LoungeChair,OFF
2011-03-15,11:04:11.403568,LivingRoom,OFF
2011-03-15,11:04:15.729031,LivingRoom,ON
2011-03-15,11:04:16.114895,LivingRoom,OFF
2011-03-15,11:04:17.421828,LivingRoom,OFF
2011-03-15,11:04:18.289381,Kitchen,ON
2011-03-15,11:04:18.699135,Kitchen,ON
2011-03-15,11:04:21.689711,Kitchen,OFF
2011-03-15,11:04:22.071282,Kitchen,OFF
2011-03-15,11:04:25.426936,Kitchen,ON
2011-03-15,11:04:27.162182,Kitchen,OFF
2011-03-15,11:04:28.250872,Kitchen,ON
2011-03-15,11:04:30.194871,Kitchen,OFF
2011-03-15,11:04:31.047212,Kitchen,ON
2011-03-15,11:04:34.213142,Kitchen,OFF
2011-03-15,11:04:34.591901,Kitchen,ON
2011-03-15,11:04:36.571189,Kitchen,ON
2011-03-15,11:04:38.31816,Kitchen,OFF
2011-03-15,11:04:39.151015,Kitchen,OFF
2011-03-15,11:04:43.173669,Kitchen,ON
2011-03-15,11:04:44.131101,Kitchen,ON
2011-03-15,11:04:44.946309,Kitchen,OFF
2011-03-15,11:04:51.134613,GuestRoom,ON
2011-03-15,11:04:51.981644,Kitchen,OFF
2011-03-15,11:04:53.510225,LivingRoom,ON
2011-03-15,11:04:54.127212,GuestRoom,ON
2011-03-15,11:04:54.504538,GuestRoom,OFF
2011-03-15,11:04:55.850893,LivingRoom,OFF
2011-03-15,11:04:57.630143,GuestRoom,OFF
2011-03-15,11:05:00.78998,GuestRoom,ON
2011-03-15,11:05:01.870533,LivingRoom,ON
2011-03-15,11:05:03.872455,LivingRoom,OFF
2011-03-15,11:05:08.362824,LivingRoom,ON
2011-03-15,11:05:08.700236,LivingRoom,OFF
2011-03-15,11:05:09.334325,GuestRoom,OFF
2011-03-15,11:05:11.061183,DiningRoom,ON
2011-03-15,11:05:14.638759,DiningRoom,OFF
2011-03-15,11:05:15.017571,DiningRoom,ON
2011-03-15,11:05:24.1622,Kitchen,ON
2011-03-15,11:05:24.910021,DiningRoom,OFF
2011-03-15,11:05:25.011286,Kitchen,ON
2011-03-15,11:05:25.773115,Kitchen,ON
2011-03-15,11:05:27.049833,Kitchen,OFF
2011-03-15,11:05:30.17525,Kitchen,OFF
2011-03-15,11:05:34.262991,Kitchen,OFF
2011-03-15,11:05:35.801083,Kitchen,ON
2011-03-15,11:05:38.940753,Kitchen,OFF
2011-03-15,11:05:39.769254,Kitchen,ON
2011-03-15,11:05:46.188662,Kitchen,OFF
2011-03-15,11:05:47.251466,Kitchen,ON
2011-03-15,11:05:50.628958,Kitchen,ON
2011-03-15,11:05:53.880023,Kitchen,OFF
2011-03-15,11:05:54.269379,Kitchen,OFF
2011-03-15,11:05:56.93462,Kitchen,ON
2011-03-15,11:05:58.539956,Kitchen,OFF
2011-03-15,11:06:10.433599,Kitchen,ON
2011-03-15,11:06:10.51077,Kitchen,ON
2011-03-15,11:06:12.573644,Kitchen,OFF
2011-03-15,11:06:13.327598,Kitchen,ON
2011-03-15,11:06:17.861271,Kitchen,OFF
2011-03-15,11:06:20.108572,Kitchen,OFF
2011-03-15,11:06:37.2448,Kitchen,ON
2011-03-15,11:06:37.622715,Kitchen,ON
2011-03-15,11:06:52.925466,Kitchen,OFF
2011-03-15,11:06:57.921902,Kitchen,ON
2011-03-15,11:07:00.299739,Kitchen,OFF
2011-03-15,11:07:00.367426,Kitchen,OFF
2011-03-15,11:07:00.819553,Kitchen,ON
2011-03-15,11:07:01.164094,Kitchen,ON
2011-03-15,11:07:02.484641,Kitchen,OFF
2011-03-15,11:07:03.092355,Kitchen,ON
2011-03-15,11:07:05.32715,Kitchen,OFF
2011-03-15,11:07:05.70101,Kitchen,ON
2011-03-15,11:07:06.542704,Kitchen,OFF
2011-03-15,11:07:07.547699,Kitchen,OFF
2011-03-15,11:07:07.617791,Kitchen,ON
2011-03-15,11:07:08.065488,Kitchen,ON
2011-03-15,11:07:08.772916,Kitchen,ON
2011-03-15,11:07:09.371708,Kitchen,ON
2011-03-15,11:07:10.496441,Kitchen,OFF
2011-03-15,11:07:10.564187,Kitchen,OFF
2011-03-15,11:07:10.653313,Kitchen,OFF
2011-03-15,11:07:11.797787,DiningRoom,ON
2011-03-15,11:07:13.395012,Kitchen,OFF
2011-03-15,11:07:18.951339,DiningRoom,OFF
2011-03-15,11:07:21.378443,DiningRoom,ON
2011-03-15,11:07:28.692153,LivingRoom,ON
2011-03-15,11:07:29.080307,GuestRoom,ON
2011-03-15,11:07:30.74324,LivingRoom,OFF
2011-03-15,11:07:32.010123,DiningRoom,OFF
2011-03-15,11:07:33.769852,OtherRoom,ON
2011-03-15,11:07:34.596992,GuestRoom,OFF
2011-03-15,11:07:42.990817,OtherRoom,OFF
2011-03-15,11:07:44.050639,GuestRoom,ON
2011-03-15,11:07:50.581112,GuestRoom,OFF
2011-03-15,11:07:55.80671,GuestRoom,ON
2011-03-15,11:07:58.044079,GuestRoom,OFF
2011-03-15,11:08:01.887313,LivingRoom,ON
2011-03-15,11:08:02.949027,LivingRoom,OFF
2011-03-15,11:08:06.585363,LivingRoom,ON
2011-03-15,11:08:08.336596,LivingRoom,OFF
2011-03-15,11:08:12.899733,LivingRoom,ON
2011-03-15,11:08:13.317252,GuestRoom,ON
2011-03-15,11:08:15.052207,LivingRoom,OFF
2011-03-15,11:08:15.433559,GuestRoom,OFF
2011-03-15,11:08:16.05931,LivingRoom,ON
2011-03-15,11:08:16.900133,GuestRoom,ON
2011-03-15,11:08:17.510557,GuestRoom,OFF
2011-03-15,11:08:18.025416,Kitchen,ON
2011-03-15,11:08:18.100727,LivingRoom,OFF
2011-03-15,11:08:18.555242,Kitchen,ON
2011-03-15,11:08:20.770245,Kitchen,OFF
2011-03-15,11:08:21.291129,Kitchen,ON
2011-03-15,11:08:21.402635,Kitchen,OFF
2011-03-15,11:08:22.468319,Kitchen,ON
2011-03-15,11:08:24.22694,Kitchen,OFF
2011-03-15,11:08:29.79051,Kitchen,ON
2011-03-15,11:08:31.415985,Kitchen,OFF
2011-03-15,11:08:35.552539,Kitchen,ON
2011-03-15,11:08:36.391778,Kitchen,OFF
2011-03-15,11:08:40.246983,Kitchen,OFF
2011-03-15,11:08:43.132235,Kitchen,ON
2011-03-15,11:08:43.517601,Kitchen,ON
2011-03-15,11:08:46.392453,Kitchen,OFF
2011-03-15,11:08:48.139661,Kitchen,OFF
2011-03-15,11:08:57.568488,Kitchen,ON
2011-03-15,11:08:57.949393,Kitchen,ON
2011-03-15,11:09:02.02862,Kitchen,OFF
2011-03-15,11:09:04.818915,Kitchen,OFF
2011-03-15,11:09:05.880033,Kitchen,ON
2011-03-15,11:09:06.921986,Kitchen,ON
2011-03-15,11:09:10.161808,Kitchen,OFF
2011-03-15,11:09:10.228894,Kitchen,ON
2011-03-15,11:09:11.68949,Kitchen,OFF
2011-03-15,11:09:13.909701,Kitchen,OFF
2011-03-15,11:09:21.488482,GuestRoom,ON
2011-03-15,11:09:22.983057,LivingRoom,ON
2011-03-15,11:09:24.710884,LivingRoom,OFF
2011-03-15,11:09:25.095457,LivingRoom,ON
2011-03-15,11:09:26.150681,GuestRoom,OFF
2011-03-15,11:09:27.219026,LivingRoom,OFF
2011-03-15,11:09:30.988687,GuestRoom,ON
2011-03-15,11:09:31.064344,LivingRoom,ON
2011-03-15,11:09:32.762306,LivingRoom,OFF
2011-03-15,11:09:33.616517,GuestRoom,ON
2011-03-15,11:09:34.208421,GuestRoom,OFF
2011-03-15,11:09:37.186294,GuestRoom,OFF
2011-03-15,11:09:38.018986,OutsideDoor,OPEN
2011-03-15,11:09:38.626509,OutsideDoor,ON
2011-03-15,11:09:42.741572,OutsideDoor,CLOSE
2011-03-15,11:09:45.182109,OutsideDoor,OFF
2011-03-15,11:10:12.168273,OutsideDoor,ON
2011-03-15,11:10:12.34002,OutsideDoor,OPEN
2011-03-15,11:10:13.549303,OutsideDoor,OFF
2011-03-15,11:10:14.316921,OutsideDoor,ON
2011-03-15,11:10:14.47359,OutsideDoor,CLOSE
2011-03-15,11:10:15.261803,GuestRoom,ON
2011-03-15,11:10:17.274828,GuestRoom,ON
2011-03-15,11:10:18.252854,GuestRoom,OFF
2011-03-15,11:10:18.320494,OutsideDoor,OFF
2011-03-15,11:10:19.31968,DiningRoom,ON
2011-03-15,11:10:21.247507,GuestRoom,OFF
2011-03-15,11:10:22.344668,DiningRoom,OFF
2011-03-15,11:10:31.043112,DiningRoom,ON
2011-03-15,11:10:33.501365,DiningRoom,OFF
2011-03-15,11:10:33.884735,LivingRoom,ON
2011-03-15,11:10:35.411552,LivingRoom,OFF
2011-03-15,11:10:38.283178,LivingRoom,ON
2011-03-15,11:10:38.875986,GuestRoom,ON
2011-03-15,11:10:41.311753,GuestRoom,ON
2011-03-15,11:10:41.378762,LivingRoom,OFF
2011-03-15,11:10:42.146281,GuestRoom,OFF
2011-03-15,11:10:43.55192,WorkArea,ON
2011-03-15,11:10:43.932701,GuestRoom,OFF
2011-03-15,11:10:45.89966,WorkArea,ON
2011-03-15,11:10:48.487309,WorkArea,OFF
2011-03-15,11:10:48.554602,WorkArea,ON
2011-03-15,11:10:53.274776,WorkArea,OFF
2011-03-15,11:10:54.895068,WorkArea,ON
2011-03-15,11:10:56.660156,WorkArea,OFF
2011-03-15,11:10:57.48291,WorkArea,ON
2011-03-15,11:10:59.271129,WorkArea,OFF
2011-03-15,11:11:01.449355,WorkArea,OFF
2011-03-15,11:11:44.913842,WorkArea,ON
2011-03-15,11:11:46.860985,WorkArea,OFF
2011-03-15,11:13:09.970718,WorkArea,ON
2011-03-15,11:13:11.811015,WorkArea,OFF
2011-03-15,11:13:47.012982,WorkArea,ON
2011-03-15,11:13:47.630664,WorkArea,OFF
2011-03-15,11:13:54.514013,WorkArea,ON
2011-03-15,11:13:59.741731,WorkArea,OFF
2011-03-15,11:14:00.354015,WorkArea,ON
2011-03-15,11:14:03.646527,WorkArea,ON
2011-03-15,11:14:08.400041,WorkArea,OFF
2011-03-15,11:14:09.692175,WorkArea,OFF
2011-03-15,11:14:13.549407,WorkArea,ON
2011-03-15,11:14:15.520143,WorkArea,OFF
2011-03-15,11:14:22.609322,WorkArea,ON
2011-03-15,11:14:24.60576,WorkArea,OFF
2011-03-15,11:14:51.293445,WorkArea,ON
2011-03-15,11:14:53.131295,WorkArea,OFF
2011-03-15,11:14:57.241373,WorkArea,ON
2011-03-15,11:15:00.813902,WorkArea,OFF
2011-03-15,11:15:06.821689,WorkArea,ON
2011-03-15,11:15:09.022366,WorkArea,OFF
2011-03-15,11:15:16.205733,WorkArea,ON
2011-03-15,11:15:18.630389,WorkArea,OFF
2011-03-15,11:17:25.026463,WorkArea,ON
2011-03-15,11:17:33.298334,WorkArea,ON
2011-03-15,11:17:40.169398,WorkArea,OFF
2011-03-15,11:17:45.36958,WorkArea,OFF
2011-03-15,11:17:47.592908,WorkArea,ON
2011-03-15,11:17:51.372452,GuestRoom,ON
2011-03-15,11:17:52.345169,WorkArea,OFF
2011-03-15,11:17:55.230918,GuestRoom,ON
2011-03-15,11:17:55.622931,LivingRoom,ON
2011-03-15,11:17:56.47004,GuestRoom,OFF
2011-03-15,11:17:58.115544,LivingRoom,OFF
2011-03-15,11:17:59.631205,GuestRoom,OFF
2011-03-15,11:18:00.04516,LivingRoom,ON
2011-03-15,11:18:02.278515,LivingRoom,OFF
2011-03-15,11:18:16.830222,LivingRoom,ON
2011-03-15,11:18:18.802924,LivingRoom,OFF
2011-03-15,11:18:20.769777,LivingRoom,ON
2011-03-15,11:18:21.171471,LivingRoom,ON
2011-03-15,11:18:22.895169,LivingRoom,OFF
2011-03-15,11:18:23.274539,LivingRoom,OFF
2011-03-15,11:18:51.372524,LivingRoom,ON
2011-03-15,11:18:53.350383,LivingRoom,OFF
2011-03-15,11:18:57.193716,LivingRoom,ON
2011-03-15,11:18:58.690123,LivingRoom,ON
2011-03-15,11:19:01.453364,LivingRoom,OFF
2011-03-15,11:19:03.215652,LivingRoom,OFF
2011-03-15,11:19:14.946913,LivingRoom,ON
2011-03-15,11:19:19.812544,LivingRoom,ON
2011-03-15,11:19:23.225621,LivingRoom,OFF
2011-03-15,11:19:23.292674,LivingRoom,OFF
2011-03-15,11:19:44.219581,LivingRoom,ON
2011-03-15,11:19:44.286774,LivingRoom,ON
2011-03-15,11:19:45.299568,LoungeChair,ON
2011-03-15,11:19:51.509947,LoungeChair,OFF
2011-03-15,11:19:53.519477,LivingRoom,ON
2011-03-15,11:19:54.80249,LivingRoom,OFF
2011-03-15,11:19:55.183993,LoungeChair,ON
2011-03-15,11:19:56.945092,LoungeChair,OFF
2011-03-15,11:19:59.142746,LivingRoom,OFF
2011-03-15,11:19:59.52806,LivingRoom,OFF
2011-03-15,11:20:11.369051,LivingRoom,ON
2011-03-15,11:20:13.602093,LivingRoom,OFF
2011-03-15,11:20:14.134004,LivingRoom,ON
2011-03-15,11:20:14.202443,LivingRoom,ON
2011-03-15,11:20:19.710387,LivingRoom,OFF
2011-03-15,11:20:19.823868,LivingRoom,OFF
2011-03-15,11:20:21.809136,LivingRoom,ON
2011-03-15,11:20:22.630047,LivingRoom,ON
2011-03-15,11:20:27.397217,LoungeChair,ON
2011-03-15,11:20:29.19075,LivingRoom,OFF
2011-03-15,11:20:29.985368,LoungeChair,OFF
2011-03-15,11:20:31.51091,LivingRoom,OFF
2011-03-15,11:21:43.976362,LoungeChair,ON
2011-03-15,11:21:45.069594,LoungeChair,OFF
2011-03-15,11:21:45.879118,LoungeChair,ON
2011-03-15,11:21:48.316886,LoungeChair,OFF
2011-03-15,11:22:25.78171,LoungeChair,ON
2011-03-15,11:22:28.097412,LoungeChair,OFF
2011-03-15,11:23:36.50297,LoungeChair,ON
2011-03-15,11:23:37.817732,LoungeChair,OFF
2011-03-15,11:23:40.242996,LoungeChair,ON
2011-03-15,11:23:42.706023,LoungeChair,OFF
2011-03-15,11:24:07.409158,LoungeChair,ON
2011-03-15,11:24:08.945634,LoungeChair,OFF
2011-03-15,11:24:41.235889,LoungeChair,ON
2011-03-15,11:24:43.190856,LoungeChair,OFF
2011-03-15,11:24:54.262348,LoungeChair,ON
2011-03-15,11:24:57.523565,LoungeChair,OFF
2011-03-15,11:24:58.674424,LoungeChair,ON
2011-03-15,11:25:01.94045,LoungeChair,OFF
2011-03-15,11:25:09.700684,LoungeChair,ON
2011-03-15,11:25:15.513149,LoungeChair,OFF
2011-03-15,11:25:32.904748,LoungeChair,ON
2011-03-15,11:25:35.110183,LoungeChair,OFF
2011-03-15,11:26:05.02348,LoungeChair,ON
2011-03-15,11:26:06.970112,LoungeChair,OFF
2011-03-15,11:26:07.824485,LoungeChair,ON
2011-03-15,11:26:09.560115,LivingRoom,ON
2011-03-15,11:26:11.465703,LivingRoom,ON
2011-03-15,11:26:11.533398,LivingRoom,OFF
2011-03-15,11:26:13.046893,LivingRoom,ON
2011-03-15,11:26:13.870577,LivingRoom,ON
2011-03-15,11:26:14.49724,LoungeChair,OFF
2011-03-15,11:26:14.871859,LivingRoom,OFF
2011-03-15,11:26:18.408097,LivingRoom,OFF
2011-03-15,11:26:19.074278,LivingRoom,OFF
2011-03-15,11:26:26.898953,LivingRoom,ON
2011-03-15,11:26:30.706648,LivingRoom,OFF
2011-03-15,11:26:35.724655,LivingRoom,ON
2011-03-15,11:26:38.959875,LivingRoom,ON
2011-03-15,11:26:40.931333,LivingRoom,ON
2011-03-15,11:26:41.737121,LivingRoom,OFF
2011-03-15,11:26:42.57758,LivingRoom,OFF
2011-03-15,11:26:42.961018,LivingRoom,OFF
2011-03-15,11:26:45.906835,LivingRoom,ON
2011-03-15,11:26:46.750131,DiningRoom,ON
2011-03-15,11:26:48.068475,LivingRoom,OFF
2011-03-15,11:26:48.457603,DiningRoom,OFF
2011-03-15,11:26:59.311789,DiningRoom,ON
2011-03-15,11:27:00.145982,LivingRoom,ON
2011-03-15,11:27:01.102004,DiningRoom,OFF
2011-03-15,11:27:01.659925,GuestRoom,ON
2011-03-15,11:27:01.733534,LivingRoom,OFF
2011-03-15,11:27:05.014459,GuestRoom,ON
2011-03-15,11:27:05.421969,GuestRoom,OFF
2011-03-15,11:27:10.415206,Bathroom,ON
2011-03-15,11:27:11.24517,GuestRoom,OFF
2011-03-15,11:27:12.692551,OutsideDoor,OPEN
2011-03-15,11:27:12.759765,Bathroom,OFF
2011-03-15,11:27:13.194835,OutsideDoor,ON
2011-03-15,11:27:22.947763,Bathroom,ON
2011-03-15,11:27:24.014333,OutsideDoor,CLOSE
2011-03-15,11:27:27.411211,OutsideDoor,OFF
2011-03-15,11:27:27.802129,Bathroom,OFF
2011-03-15,11:27:29.088261,GuestRoom,ON
2011-03-15,11:27:33.839757,GuestRoom,OFF
2011-03-15,11:27:39.447404,GuestRoom,ON
2011-03-15,11:27:44.68291,GuestRoom,OFF
2011-03-15,11:27:49.000693,Bathroom,ON
2011-03-15,11:27:51.600786,OutsideDoor,OPEN
2011-03-15,11:27:51.676227,Bathroom,OFF
2011-03-15,11:27:52.112069,OutsideDoor,ON
2011-03-15,11:27:58.473667,OutsideDoor,CLOSE
2011-03-15,11:28:01.844985,OutsideDoor,OFF
2011-03-15,11:28:36.109392,OutsideDoor,OPEN
2011-03-15,11:28:36.5133,OutsideDoor,ON
2011-03-15,11:28:41.242285,OutsideDoor,CLOSE
2011-03-15,11:28:42.881024,GuestRoom,ON
2011-03-15,11:28:44.870039,OutsideDoor,OFF
2011-03-15,11:28:47.080345,GuestRoom,OFF
2011-03-15,11:28:52.187933,OtherRoom,ON
2011-03-15,11:28:53.498614,OtherRoom,OFF
2011-03-15,11:28:54.338499,GuestRoom,ON
2011-03-15,11:28:58.07904,Kitchen,ON
2011-03-15,11:28:58.155027,GuestRoom,OFF
2011-03-15,11:28:59.390817,Kitchen,OFF
2011-03-15,11:29:00.903672,Kitchen,ON
2011-03-15,11:29:06.48002,Kitchen,OFF
2011-03-15,11:29:08.279143,GuestRoom,ON
2011-03-15,11:29:09.102269,LivingRoom,ON
2011-03-15,11:29:10.864396,GuestRoom,OFF
2011-03-15,11:29:14.442462,LivingRoom,OFF
2011-03-15,11:29:15.048787,LivingRoom,ON
2011-03-15,11:29:19.840453,GuestRoom,ON
2011-03-15,11:29:21.130729,LivingRoom,OFF
2011-03-15,11:29:22.660775,GuestRoom,ON
2011-03-15,11:29:23.057684,GuestRoom,OFF
2011-03-15,11:29:27.021089,Bathroom,ON
2011-03-15,11:29:27.402455,GuestRoom,OFF
2011-03-15,11:29:29.375428,OutsideDoor,OPEN
2011-03-15,11:29:29.886126,OutsideDoor,ON
2011-03-15,11:29:29.961753,Bathroom,OFF
2011-03-15,11:29:34.009182,OutsideDoor,CLOSE
2011-03-15,11:29:36.889121,OutsideDoor,OFF
2011-03-15,14:08:29.528581,OutsideDoor,OPEN
2011-03-15,14:08:30.132414,OutsideDoor,ON
2011-03-15,14:08:35.386868,OutsideDoor,OFF
2011-03-15,14:08:36.613591,OutsideDoor,ON
2011-03-15,14:08:36.681018,WorkArea,ON
2011-03-15,14:08:37.128418,OutsideDoor,CLOSE
2011-03-15,14:08:38.550698,GuestRoom,ON
2011-03-15,14:08:38.942923,GuestRoom,ON
2011-03-15,14:08:39.31959,WorkArea,OFF
2011-03-15,14:08:40.317882,OutsideDoor,OFF
2011-03-15,14:08:40.458458,GuestRoom,OFF
2011-03-15,14:08:41.913347,GuestRoom,ON
2011-03-15,14:08:42.295959,GuestRoom,OFF
2011-03-15,14:08:44.051199,Kitchen,ON
2011-03-15,14:08:45.111204,GuestRoom,OFF
2011-03-15,14:08:46.746628,Kitchen,OFF
2011-03-15,14:08:50.242399,Kitchen,ON
2011-03-15,14:08:50.400339,Kitchen,ON
2011-03-15,14:08:51.819389,Kitchen,ON
2011-03-15,14:08:52.886857,Kitchen,OFF
2011-03-15,14:08:53.944583,Kitchen,OFF
2011-03-15,14:08:55.719757,Kitchen,OFF
2011-03-15,14:08:58.099669,Kitchen,ON
2011-03-15,14:09:00.82994,Kitchen,OFF
2011-03-15,14:09:02.389962,Kitchen,ON
2011-03-15,14:09:06.090572,Kitchen,OFF
2011-03-15,14:09:09.368396,LivingRoom,ON
2011-03-15,14:09:09.751389,LivingRoom,ON
2011-03-15,14:09:10.129284,LivingRoom,OFF
2011-03-15,14:09:14.039112,LivingRoom,OFF
2011-03-15,14:09:16.718578,LivingRoom,ON
2011-03-15,14:09:19.83661,LivingRoom,OFF
2011-03-15,14:09:20.467684,LivingRoom,ON
2011-03-15,14:09:21.62907,LivingRoom,OFF
2011-03-15,14:09:24.059659,LivingRoom,ON
2011-03-15,14:09:25.349657,LivingRoom,OFF
2011-03-15,14:09:27.897046,LivingRoom,ON
2011-03-15,14:09:29.274284,LivingRoom,OFF
2011-03-15,14:09:31.482467,LivingRoom,ON
2011-03-15,14:09:31.868846,GuestRoom,ON
2011-03-15,14:09:33.184824,LivingRoom,OFF
2011-03-15,14:09:35.382793,OtherRoom,ON
2011-03-15,14:09:37.108026,GuestRoom,OFF
2011-03-15,14:09:37.493266,OtherRoom,OFF
2011-03-15,14:09:42.737853,OtherRoom,ON
2011-03-15,14:09:50.073573,GuestRoom,ON
2011-03-15,14:09:50.889085,OtherRoom,OFF
